,Model,Data,RMSE
3642,kNearestNeighbor,No Additional Data,45.90602929720525
3643,kNearestNeighbor,Any Data,44.76362640850405
3644,kNearestNeighbor,Any Data Improvement,2.488568290899309
3645,kNearestNeighbor,Day of Week Data Improvement,2.077733050045552
3646,kNearestNeighbor,Season Data Improvement,0.5784115355740198
3647,kNearestNeighbor,Weather Data Improvement,2.369502220218905
3648,MovingAverage,No Additional Data,56.05554670243991
3649,MovingAverage,Any Data,56.05554670243991
3650,MovingAverage,Any Data Improvement,0.0
3651,MovingAverage,Day of Week Data Improvement,0.0
3652,MovingAverage,Season Data Improvement,0.0
3653,MovingAverage,Weather Data Improvement,0.0
3654,Poisson,No Additional Data,48.912762011113394
3655,Poisson,Any Data,35.86919014196965
3656,Poisson,Any Data Improvement,26.667011497285984
3657,Poisson,Day of Week Data Improvement,26.667011497285984
3658,Poisson,Season Data Improvement,-0.431465150490169
3659,Poisson,Weather Data Improvement,-2.730710902851172
3660,RandomForest,No Additional Data,39.37216781921202
3661,RandomForest,Any Data,31.432542566881935
3662,RandomForest,Any Data Improvement,20.165578102752747
3663,RandomForest,Day of Week Data Improvement,20.165578102752747
3664,RandomForest,Season Data Improvement,-0.06345946980165706
3665,RandomForest,Weather Data Improvement,-6.844062425428405
3666,Linear,No Additional Data,46.48840102144986
3667,Linear,Any Data,31.99074082980832
3668,Linear,Any Data Improvement,31.185542787226183
3669,Linear,Day of Week Data Improvement,31.185542787226183
3670,Linear,Season Data Improvement,0.043228366580464694
3671,Linear,Weather Data Improvement,-2.350446067009827
3672,Ridge,No Additional Data,46.48840382976653
3673,Ridge,Any Data,31.99162803049484
3674,Ridge,Any Data Improvement,31.18363850984578
3675,Ridge,Day of Week Data Improvement,31.18363850984578
3676,Ridge,Season Data Improvement,0.06124500682236089
3677,Ridge,Weather Data Improvement,-2.311848398357796
3678,Lasso,No Additional Data,46.509054239540646
3679,Lasso,Any Data,32.386007453282694
3680,Lasso,Any Data Improvement,30.366230870914904
3681,Lasso,Day of Week Data Improvement,30.366230870914904
3682,Lasso,Season Data Improvement,-4.061403330979374e-06
3683,Lasso,Weather Data Improvement,0.12801175363310335
3684,GradientBoost,No Additional Data,41.02998260673221
3685,GradientBoost,Any Data,30.500754723880625
3686,GradientBoost,Any Data Improvement,25.66227722729755
3687,GradientBoost,Day of Week Data Improvement,24.692370675783962
3688,GradientBoost,Season Data Improvement,1.6455695748248331
3689,GradientBoost,Weather Data Improvement,-9.975227187404457
3690,SupportVector,No Additional Data,47.711703705695975
3691,SupportVector,Any Data,47.711703705695975
3692,SupportVector,Any Data Improvement,0.0
3693,SupportVector,Day of Week Data Improvement,-0.6903343357443106
3694,SupportVector,Season Data Improvement,-0.858854403942928
3695,SupportVector,Weather Data Improvement,-1.905372646345711
3696,MultilayerPerceptron,No Additional Data,41.27980746202557
3697,MultilayerPerceptron,Any Data,30.74978210535894
3698,MultilayerPerceptron,Any Data Improvement,25.508901334759116
3699,MultilayerPerceptron,Day of Week Data Improvement,20.534707622018345
3700,MultilayerPerceptron,Season Data Improvement,-1.0620171643459457
3701,MultilayerPerceptron,Weather Data Improvement,-3.2844279787128414
3702,kNearestNeighbor,No Additional Data,43.39312763371484
3703,kNearestNeighbor,Any Data,43.1593484856077
3704,kNearestNeighbor,Any Data Improvement,0.5387469418671316
3705,kNearestNeighbor,Day of Week Data Improvement,0.5241089045971421
3706,kNearestNeighbor,Season Data Improvement,0.1486378957201424
3707,kNearestNeighbor,Weather Data Improvement,0.38215378646536635
3708,MovingAverage,No Additional Data,55.21236921456744
3709,MovingAverage,Any Data,55.21236921456744
3710,MovingAverage,Any Data Improvement,1.4210854715202004e-14
3711,MovingAverage,Day of Week Data Improvement,1.4210854715202004e-14
3712,MovingAverage,Season Data Improvement,1.4210854715202004e-14
3713,MovingAverage,Weather Data Improvement,1.4210854715202004e-14
3714,Poisson,No Additional Data,49.33553997298949
3715,Poisson,Any Data,35.47244600436588
3716,Poisson,Any Data Improvement,28.099609280071647
3717,Poisson,Day of Week Data Improvement,28.099609280071647
3718,Poisson,Season Data Improvement,0.5395868670585315
3719,Poisson,Weather Data Improvement,-3.5421357380312344
3720,RandomForest,No Additional Data,38.382739313442016
3721,RandomForest,Any Data,27.670594632115026
3722,RandomForest,Any Data Improvement,27.908755010551033
3723,RandomForest,Day of Week Data Improvement,27.09909069122547
3724,RandomForest,Season Data Improvement,2.3532603448614537
3725,RandomForest,Weather Data Improvement,-3.0183350903871116
3726,Linear,No Additional Data,44.145694060805766
3727,Linear,Any Data,29.539042351044362
3728,Linear,Any Data Improvement,33.087375837023586
3729,Linear,Day of Week Data Improvement,33.087375837023586
3730,Linear,Season Data Improvement,-0.07014961008309228
3731,Linear,Weather Data Improvement,-2.545237061229983
3732,Ridge,No Additional Data,44.145696567925846
3733,Ridge,Any Data,29.540230408530753
3734,Ridge,Any Data Improvement,33.0846884178666
3735,Ridge,Day of Week Data Improvement,33.0846884178666
3736,Ridge,Season Data Improvement,-0.045809400972174785
3737,Ridge,Weather Data Improvement,-2.532297370728969
3738,Lasso,No Additional Data,44.15859969156219
3739,Lasso,Any Data,30.416684202777443
3740,Lasso,Any Data Improvement,31.11945483953049
3741,Lasso,Day of Week Data Improvement,31.11945483953049
3742,Lasso,Season Data Improvement,0.18689261290620607
3743,Lasso,Weather Data Improvement,-0.4582787184614858
3744,GradientBoost,No Additional Data,38.89412240136327
3745,GradientBoost,Any Data,27.206094595819874
3746,GradientBoost,Any Data Improvement,30.050884513938087
3747,GradientBoost,Day of Week Data Improvement,29.89128784079199
3748,GradientBoost,Season Data Improvement,1.2728058213045301
3749,GradientBoost,Weather Data Improvement,-7.74847138141979
3750,SupportVector,No Additional Data,43.308269115660295
3751,SupportVector,Any Data,43.308269115660295
3752,SupportVector,Any Data Improvement,0.0
3753,SupportVector,Day of Week Data Improvement,-2.7531504435631433
3754,SupportVector,Season Data Improvement,-2.9200183384957654
3755,SupportVector,Weather Data Improvement,-4.434896018066354
3756,MultilayerPerceptron,No Additional Data,38.13080454915471
3757,MultilayerPerceptron,Any Data,27.297859012946763
3758,MultilayerPerceptron,Any Data Improvement,28.409957944220963
3759,MultilayerPerceptron,Day of Week Data Improvement,24.600284850819875
3760,MultilayerPerceptron,Season Data Improvement,-0.11499848136726598
3761,MultilayerPerceptron,Weather Data Improvement,-5.050329852115198
3762,kNearestNeighbor,No Additional Data,42.84048734110176
3763,kNearestNeighbor,Any Data,42.317777419357526
3764,kNearestNeighbor,Any Data Improvement,1.2201306618721475
3765,kNearestNeighbor,Day of Week Data Improvement,1.0076903791559886
3766,kNearestNeighbor,Season Data Improvement,0.8671317009477093
3767,kNearestNeighbor,Weather Data Improvement,-0.5672332828029596
3768,MovingAverage,No Additional Data,55.18812810091202
3769,MovingAverage,Any Data,55.18812810091202
3770,MovingAverage,Any Data Improvement,0.0
3771,MovingAverage,Day of Week Data Improvement,0.0
3772,MovingAverage,Season Data Improvement,0.0
3773,MovingAverage,Weather Data Improvement,0.0
3774,Poisson,No Additional Data,48.01595106338386
3775,Poisson,Any Data,31.79321689635279
3776,Poisson,Any Data Improvement,33.786135248297214
3777,Poisson,Day of Week Data Improvement,33.786135248297214
3778,Poisson,Season Data Improvement,-0.049774598756926025
3779,Poisson,Weather Data Improvement,-3.145511975844556
3780,RandomForest,No Additional Data,41.28868190184193
3781,RandomForest,Any Data,34.40907630580695
3782,RandomForest,Any Data Improvement,16.662206878849474
3783,RandomForest,Day of Week Data Improvement,11.983361665118153
3784,RandomForest,Season Data Improvement,-1.0541556844176938
3785,RandomForest,Weather Data Improvement,-3.5894603604297544
3786,Linear,No Additional Data,45.21407071688826
3787,Linear,Any Data,33.60404083053269
3788,Linear,Any Data Improvement,25.67791331829588
3789,Linear,Day of Week Data Improvement,25.052249954248964
3790,Linear,Season Data Improvement,0.3076702742853996
3791,Linear,Weather Data Improvement,-1.5050685703989757
3792,Ridge,No Additional Data,45.21407434262209
3793,Ridge,Any Data,33.604788169939305
3794,Ridge,Any Data Improvement,25.67626638712146
3795,Ridge,Day of Week Data Improvement,25.048638143645633
3796,Ridge,Season Data Improvement,0.32776994493632117
3797,Ridge,Weather Data Improvement,-1.4931713561419144
3798,Lasso,No Additional Data,45.22979768744836
3799,Lasso,Any Data,34.1265715362908
3800,Lasso,Any Data Improvement,24.548476267535463
3801,Lasso,Day of Week Data Improvement,24.548476267535463
3802,Lasso,Season Data Improvement,6.472234204579763e-06
3803,Lasso,Weather Data Improvement,-0.887324719066342
3804,GradientBoost,No Additional Data,41.4404294367057
3805,GradientBoost,Any Data,35.928564636047675
3806,GradientBoost,Any Data Improvement,13.300694214756163
3807,GradientBoost,Day of Week Data Improvement,12.25523026632004
3808,GradientBoost,Season Data Improvement,0.12063666226062253
3809,GradientBoost,Weather Data Improvement,-8.159664820276433
3810,SupportVector,No Additional Data,45.340906889051375
3811,SupportVector,Any Data,45.340906889051375
3812,SupportVector,Any Data Improvement,0.0
3813,SupportVector,Day of Week Data Improvement,-3.944468719203499
3814,SupportVector,Season Data Improvement,-4.133818539588972
3815,SupportVector,Weather Data Improvement,-5.733593035823645
3816,MultilayerPerceptron,No Additional Data,39.73757556317647
3817,MultilayerPerceptron,Any Data,33.401299230598255
3818,MultilayerPerceptron,Any Data Improvement,15.945301752253442
3819,MultilayerPerceptron,Day of Week Data Improvement,14.008087445804492
3820,MultilayerPerceptron,Season Data Improvement,-0.04108232149199864
3821,MultilayerPerceptron,Weather Data Improvement,-1.1302331863164738
3822,kNearestNeighbor,No Additional Data,45.8679855374578
3823,kNearestNeighbor,Any Data,44.39771756777553
3824,kNearestNeighbor,Any Data Improvement,3.2054339262002003
3825,kNearestNeighbor,Day of Week Data Improvement,0.2011894442439086
3826,kNearestNeighbor,Season Data Improvement,0.05262779261761352
3827,kNearestNeighbor,Weather Data Improvement,2.669058665952818
3828,MovingAverage,No Additional Data,58.45658041070372
3829,MovingAverage,Any Data,58.45658041070372
3830,MovingAverage,Any Data Improvement,0.0
3831,MovingAverage,Day of Week Data Improvement,0.0
3832,MovingAverage,Season Data Improvement,0.0
3833,MovingAverage,Weather Data Improvement,0.0
3834,Poisson,No Additional Data,46.81561405695594
3835,Poisson,Any Data,35.7566670768088
3836,Poisson,Any Data Improvement,23.622347379002235
3837,Poisson,Day of Week Data Improvement,23.05066185575602
3838,Poisson,Season Data Improvement,1.009498788075362
3839,Poisson,Weather Data Improvement,-2.9347117798958777
3840,RandomForest,No Additional Data,41.01502530302648
3841,RandomForest,Any Data,32.20517180804056
3842,RandomForest,Any Data Improvement,21.479575911259644
3843,RandomForest,Day of Week Data Improvement,19.97525713157863
3844,RandomForest,Season Data Improvement,0.7026090518424013
3845,RandomForest,Weather Data Improvement,-5.600751801275948
3846,Linear,No Additional Data,46.98484299975886
3847,Linear,Any Data,33.31126116027475
3848,Linear,Any Data Improvement,29.10211243986552
3849,Linear,Day of Week Data Improvement,29.10211243986552
3850,Linear,Season Data Improvement,0.6947720450935435
3851,Linear,Weather Data Improvement,-1.556277628928612
3852,Ridge,No Additional Data,46.98484471587778
3853,Ridge,Any Data,33.312072523155614
3854,Ridge,Any Data Improvement,29.100388168574
3855,Ridge,Day of Week Data Improvement,29.100388168574
3856,Ridge,Season Data Improvement,0.7289651930544636
3857,Ridge,Weather Data Improvement,-1.538250987727281
3858,Lasso,No Additional Data,46.997084800263245
3859,Lasso,Any Data,33.58269231436465
3860,Lasso,Any Data Improvement,28.54303100481556
3861,Lasso,Day of Week Data Improvement,28.245911662716793
3862,Lasso,Season Data Improvement,0.38921853264628226
3863,Lasso,Weather Data Improvement,0.13649442062803985
3864,GradientBoost,No Additional Data,41.44352577508734
3865,GradientBoost,Any Data,31.418296857509883
3866,GradientBoost,Any Data Improvement,24.190096595506972
3867,GradientBoost,Day of Week Data Improvement,24.190096595506972
3868,GradientBoost,Season Data Improvement,-0.04645521484569315
3869,GradientBoost,Weather Data Improvement,-9.649507770041083
3870,SupportVector,No Additional Data,45.45684196155232
3871,SupportVector,Any Data,45.45684196155232
3872,SupportVector,Any Data Improvement,0.0
3873,SupportVector,Day of Week Data Improvement,-2.699368818990365
3874,SupportVector,Season Data Improvement,-2.880367411240556
3875,SupportVector,Weather Data Improvement,-4.49443874887055
3876,MultilayerPerceptron,No Additional Data,41.79506986972717
3877,MultilayerPerceptron,Any Data,32.880693446718375
3878,MultilayerPerceptron,Any Data Improvement,21.328775022495222
3879,MultilayerPerceptron,Day of Week Data Improvement,21.328775022495222
3880,MultilayerPerceptron,Season Data Improvement,2.6081615457761558
3881,MultilayerPerceptron,Weather Data Improvement,-2.53973107578112
3882,kNearestNeighbor,No Additional Data,47.25678671447635
3883,kNearestNeighbor,Any Data,43.67739289902646
3884,kNearestNeighbor,Any Data Improvement,7.574348711173386
3885,kNearestNeighbor,Day of Week Data Improvement,1.3915394367256368
3886,kNearestNeighbor,Season Data Improvement,0.9562710370919945
3887,kNearestNeighbor,Weather Data Improvement,7.476361194419638
3888,MovingAverage,No Additional Data,57.36692755324879
3889,MovingAverage,Any Data,57.36692755324879
3890,MovingAverage,Any Data Improvement,-1.4210854715202004e-14
3891,MovingAverage,Day of Week Data Improvement,-1.4210854715202004e-14
3892,MovingAverage,Season Data Improvement,-1.4210854715202004e-14
3893,MovingAverage,Weather Data Improvement,-1.4210854715202004e-14
3894,Poisson,No Additional Data,49.532269279292066
3895,Poisson,Any Data,34.76629005390461
3896,Poisson,Any Data Improvement,29.810827245019155
3897,Poisson,Day of Week Data Improvement,29.810827245019155
3898,Poisson,Season Data Improvement,0.9758257878292227
3899,Poisson,Weather Data Improvement,-4.16074282471773
3900,RandomForest,No Additional Data,39.03456406951747
3901,RandomForest,Any Data,31.18803413087026
3902,RandomForest,Any Data Improvement,20.101492422646672
3903,RandomForest,Day of Week Data Improvement,16.73012575461277
3904,RandomForest,Season Data Improvement,-0.8047297796384356
3905,RandomForest,Weather Data Improvement,-6.681800322411007
3906,Linear,No Additional Data,47.611799422289465
3907,Linear,Any Data,32.90925808459984
3908,Linear,Any Data Improvement,30.880037125432878
3909,Linear,Day of Week Data Improvement,30.571156896903247
3910,Linear,Season Data Improvement,0.0545177714615761
3911,Linear,Weather Data Improvement,0.4847942807012373
3912,Ridge,No Additional Data,47.61180330484498
3913,Ridge,Any Data,32.913208096489974
3914,Ridge,Any Data Improvement,30.871746474805917
3915,Ridge,Day of Week Data Improvement,30.56833820837433
3916,Ridge,Season Data Improvement,0.1031510642803255
3917,Ridge,Weather Data Improvement,0.490462596434611
